Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
"THNG-427719 Feliz Lifestyle teppich Raz 160 x 230 cm Viskose/Baumwolle","Feliz Lifestyle teppich Raz 160 x 230 cm Viskose/Baumwolle","Feliz Lifestyle teppich Raz  Verschönern Sie Ihr Wohnzimmer mit diesem schönen klassischen Teppich aus Feliz Lifestyle. Der Teppich hat ein geschäftiges Muster mit vielen Farben  was ihn zu einem echten Hingucker macht. Dieses Muster kommt am besten in einem klassischen Vintage-Interieur zur Geltung.  Spezifikationen: Farbe: mehrfarbig Material: Viskose/Baumwolle Abmessungen: 160 x 230 x 0 3 cm (LxBxH) Masthöhe: niedriger Flor","Feliz Lifestyle","Home & Garden","home and garden","Teppiche und Matten, House,Garden",TRUE,,,,,,,"THNG-427719",,shopify,1,deny,manual,124.35,,TRUE,TRUE,8718548023925,https://images.foris.shop/producten/original/feliz_vloerkleed_raz_160_x_230_cm_viscose_katoen_427719_1593690459.jpg,1,,FALSE,"teppich Raz 160 x 230 cm Viskose/Baumwolle","Feliz Lifestyle teppich Raz  Verschönern Sie Ihr Wohnzimmer mit diesem schönen klassischen Teppich aus Feliz Lifestyle. Der Teppich hat ein geschäftiges Muster mit vielen Farben  was ihn zu einem echten Hingucker macht. Dieses Muster kommt am besten in einem klassischen Vintage-Interieur zur Geltung.  Spezifikationen: Farbe: mehrfarbig Material: Viskose/Baumwolle Abmessungen: 160 x 230 x 0 3 cm (LxBxH) Masthöhe: niedriger Flor","Wohndekoration",,,,,,,FALSE,,,,,,,,,,,,active
"THNG-427726 Feliz Lifestyle teppich Chi 160 x 230 cm Viskose blau/creme","Feliz Lifestyle teppich Chi 160 x 230 cm Viskose blau/creme","Feliz Lifestyle teppich Chi  Verschönern Sie Ihr Wohnzimmer mit diesem schönen klassischen Teppich aus Feliz Lifestyle. Der Teppich hat ein geschäftiges Muster mit vielen Farben  was ihn zu einem echten Hingucker macht. Dieses Muster kommt am besten in einem klassischen Vintage-Interieur zur Geltung.  Spezifikationen: Farbe: blau/creme Material: 85% Viskose  15% Polyester Abmessungen: 160 x 230 x 0 3 cm (LxBxH) Masthöhe: niedriger Flor","Feliz Lifestyle","Home & Garden","home and garden","Teppiche und Matten, House,Garden",TRUE,,,,,,,"THNG-427726",,shopify,1,deny,manual,125.50,,TRUE,TRUE,8718548030770,https://images.foris.shop/producten/original/feliz_vloerkleed_chi_160_x_230_cm_viscose_blauw_creme_427726_1593690789.jpg,1,,FALSE,"teppich Chi 160 x 230 cm Viskose blau/creme","Feliz Lifestyle teppich Chi  Verschönern Sie Ihr Wohnzimmer mit diesem schönen klassischen Teppich aus Feliz Lifestyle. Der Teppich hat ein geschäftiges Muster mit vielen Farben  was ihn zu einem echten Hingucker macht. Dieses Muster kommt am besten in einem klassischen Vintage-Interieur zur Geltung.  Spezifikationen: Farbe: blau/creme Material: 85% Viskose  15% Polyester Abmessungen: 160 x 230 x 0 3 cm (LxBxH) Masthöhe: niedriger Flor","Wohndekoration",,,,,,,FALSE,,,,,,,,,,,,active
"THNG-427758 Feliz Lifestyle teppich Feike 160x230 cm Viskose/Poly-Baumwolle grau/weiß","Feliz Lifestyle teppich Feike 160x230 cm Viskose/Poly-Baumwolle grau/weiß","Feliz Lifestyle teppich Feike  Erhellen Sie Ihr Wohnzimmer mit diesem fröhlichen Teppich aus Feliz Lifestyle. Der Teppich hat ein geschäftiges Muster  das ihn zu einem echten Blickfang in Ihrer Einrichtung macht. Dieses Muster kommt in verschiedenen Einrichtungsstilen wie modern oder Vintage zur Geltung. Auf der Unterseite des Teppichs befindet sich eine Anti-Rutsch-Schicht.  Spezifikationen: Farbe: grau/weiß Material: 85% Viskose  15% Polycotton Abmessungen: 160 x 230 x 0 6 cm (LxBxH) Masthöhe: niedriger Flor","Feliz Lifestyle","Home & Garden","home and garden","Teppiche und Matten, House,Garden",TRUE,,,,,,,"THNG-427758",,shopify,1,deny,manual,130.10,,TRUE,TRUE,8718548039018,https://images.foris.shop/producten/original/feliz_vloerkleed_feike_160x230_cm_viscose_polykatoen_grijs_wit_427758_1593692166.jpg,1,,FALSE,"teppich Feike 160x230 cm Viskose/Poly-Baumwolle grau/weiß","Feliz Lifestyle teppich Feike  Erhellen Sie Ihr Wohnzimmer mit diesem fröhlichen Teppich aus Feliz Lifestyle. Der Teppich hat ein geschäftiges Muster  das ihn zu einem echten Blickfang in Ihrer Einrichtung macht. Dieses Muster kommt in verschiedenen Einrichtungsstilen wie modern oder Vintage zur Geltung. Auf der Unterseite des Teppichs befindet sich eine Anti-Rutsch-Schicht.  Spezifikationen: Farbe: grau/weiß Material: 85% Viskose  15% Polycotton Abmessungen: 160 x 230 x 0 6 cm (LxBxH) Masthöhe: niedriger Flor","Wohndekoration",,,,,,,FALSE,,,,,,,,,,,,active
"THNG-427911 Feliz teppich Bo 160 x 230 cm Viskose/Polyester braun/beige","Feliz teppich Bo 160 x 230 cm Viskose/Polyester braun/beige","Feliz teppich Bo  Kleiden Sie Ihr Zuhause stilvoll mit diesem klassischen Teppich von Feliz. Das geschäftige Muster des Teppichs erzeugt einen spielerischen Effekt  der auch durch die neutrale Farbpalette gesteuert wird. Dieser Teppich lässt sich am besten in ein klassisches  altmodisches Interieur integrieren.  Spezifikationen: Farbe: braun/beige Material: 85% Viskose  15% Polyester Abmessungen: 170 x 240 x 0 3 cm (LxB) Masthöhe: niedriger Flor","Feliz","Home & Garden","home and garden","Teppiche und Matten, House,Garden",TRUE,,,,,,,"THNG-427911",,shopify,1,deny,manual,130.10,,TRUE,TRUE,8718548050198,https://images.foris.shop/producten/original/feliz_vloerkleed_bo_160_x_230_cm_viscose_polyester_bruin_beige_427911_1593698498.jpg,1,,FALSE,"teppich Bo 160 x 230 cm Viskose/Polyester braun/beige","Feliz teppich Bo  Kleiden Sie Ihr Zuhause stilvoll mit diesem klassischen Teppich von Feliz. Das geschäftige Muster des Teppichs erzeugt einen spielerischen Effekt  der auch durch die neutrale Farbpalette gesteuert wird. Dieser Teppich lässt sich am besten in ein klassisches  altmodisches Interieur integrieren.  Spezifikationen: Farbe: braun/beige Material: 85% Viskose  15% Polyester Abmessungen: 170 x 240 x 0 3 cm (LxB) Masthöhe: niedriger Flor","Wohndekoration",,,,,,,FALSE,,,,,,,,,,,,active
"THNG-427927 Feliz wandregal Bart 33 5 x 15 5 cm Stahl weiß","Feliz wandregal Bart 33 5 x 15 5 cm Stahl weiß","Feliz wandregal Bart  Heitern Sie Ihre Wand mit diesem Wandregal mit Blumentöpfen aufFeliz! Ein Riesenspaß  in der Küche zu hängen und die Töpfe mit frischen Kräutern zu füllen oder einfach im Wohnzimmer mit schönen Blumen. Auf diese Weise bringen Sie mit diesem dezenten  weiß gefärbten Wandregal Farbe in Ihr Zuhause.  Spezifikationen: Farbe: weiß Werkstoff: Stahl Abmessungen: 33 5 x 6 x 15 5 cm (LxBxH) Maximale Belastung: 7 kg  Zum Inhalt: 1 Wandregal 2 Blumentöpfe","Feliz","Home & Garden","home and garden","Blumentöpfe, House,Garden",TRUE,,,,,,,"THNG-427927",,shopify,1,deny,manual,31.48,,TRUE,TRUE,8718548041394,https://images.foris.shop/producten/original/feliz_wandrek_bart_335_x_155_cm_staal_wit_427927_1593699314.jpg,1,,FALSE,"wandregal Bart 33 5 x 15 5 cm Stahl weiß","Feliz wandregal Bart  Heitern Sie Ihre Wand mit diesem Wandregal mit Blumentöpfen aufFeliz! Ein Riesenspaß  in der Küche zu hängen und die Töpfe mit frischen Kräutern zu füllen oder einfach im Wohnzimmer mit schönen Blumen. Auf diese Weise bringen Sie mit diesem dezenten  weiß gefärbten Wandregal Farbe in Ihr Zuhause.  Spezifikationen: Farbe: weiß Werkstoff: Stahl Abmessungen: 33 5 x 6 x 15 5 cm (LxBxH) Maximale Belastung: 7 kg  Zum Inhalt: 1 Wandregal 2 Blumentöpfe","Wohndekoration",,,,,,,FALSE,,,,,,,,,,,,active
"THNG-428252 Feliz Lifestyle wandregal Feng 81 x 85 5 cm Stahl dunkelgrau/rostfrei braun","Feliz Lifestyle wandregal Feng 81 x 85 5 cm Stahl dunkelgrau/rostfrei braun","Feliz Lifestyle wandregal Feng  Heitern Sie Ihre Wand mit diesem industriellen Wandregal von Feliz Lifestyle. Der dunkelgraue Stahl mit rostbraunen Effekten verleiht dem Wandregal ein robustes Aussehen. Kleiden Sie den Wandständer z.B. mit Blumen oder schönen Bildern ein.  Spezifikationen: Farbe: dunkelgrau/rostbraun Werkstoff: Stahl Abmessungen: 25 x 81 x 85 5 cm (LxBxH)","Feliz Lifestyle","Home & Garden","home and garden","Wanddekoration, House,Garden",TRUE,,,,,,,"THNG-428252",,shopify,1,deny,manual,166.90,,TRUE,TRUE,8718548036642,https://images.foris.shop/producten/original/feliz_wandrek_feng_81_x_855_cm_staal_donkergrijs_roestbruin_428252_1593775179.jpg,1,,FALSE,"wandregal Feng 81 x 85 5 cm Stahl dunkelgrau/rostfrei braun","Feliz Lifestyle wandregal Feng  Heitern Sie Ihre Wand mit diesem industriellen Wandregal von Feliz Lifestyle. Der dunkelgraue Stahl mit rostbraunen Effekten verleiht dem Wandregal ein robustes Aussehen. Kleiden Sie den Wandständer z.B. mit Blumen oder schönen Bildern ein.  Spezifikationen: Farbe: dunkelgrau/rostbraun Werkstoff: Stahl Abmessungen: 25 x 81 x 85 5 cm (LxBxH)","Wohndekoration",,,,,,,FALSE,,,,,,,,,,,,active
"THNG-428257 Feliz Lifestyle garderobe Vigo 50 5 x 81 5 cm Stahl dunkelgrau/rostfrei braun","Feliz Lifestyle garderobe Vigo 50 5 x 81 5 cm Stahl dunkelgrau/rostfrei braun","Feliz Lifestyle hängeschrank Vigo  Dieser Hängeschrank Feliz Lifestyleist ein echter Hingucker und sieht in einem Industrie- oder Vintage-Interieur wunderschön aus. Das dunkelgraue Metall in Kombination mit den rostbraunen Flecken sorgt für ein robustes Erscheinungsbild. Der Schrank hat eine große Schublade und ein Regal zur Aufbewahrung von Dingen oder Dekorationsgegenständen.  Spezifikationen: Farbe: dunkelgrau/rostbraun Werkstoff: Stahl Abmessungen: 38 x 50 5 x 81 5 cm (LxBxH) Schranktyp: Wandschrank","Feliz Lifestyle","Home & Garden","home and garden","Schränke, House,Garden",TRUE,,,,,,,"THNG-428257",,shopify,1,deny,manual,139.30,,TRUE,TRUE,8718548036611,https://images.foris.shop/producten/original/feliz_wandkast_vigo_505_x_815_cm_staal_donkergrijs_roestbruin_428257_1593775509.jpg,1,,FALSE,"garderobe Vigo 50 5 x 81 5 cm Stahl dunkelgrau/rostfrei braun","Feliz Lifestyle hängeschrank Vigo  Dieser Hängeschrank Feliz Lifestyleist ein echter Hingucker und sieht in einem Industrie- oder Vintage-Interieur wunderschön aus. Das dunkelgraue Metall in Kombination mit den rostbraunen Flecken sorgt für ein robustes Erscheinungsbild. Der Schrank hat eine große Schublade und ein Regal zur Aufbewahrung von Dingen oder Dekorationsgegenständen.  Spezifikationen: Farbe: dunkelgrau/rostbraun Werkstoff: Stahl Abmessungen: 38 x 50 5 x 81 5 cm (LxBxH) Schranktyp: Wandschrank","Möbel",,,,,,,FALSE,,,,,,,,,,,,active
"THNG-428642 Feliz Lifestyle wandleuchte Lasse 23 5 x 4 x 38 cm Stahl schwarz","Feliz Lifestyle wandleuchte Lasse 23 5 x 4 x 38 cm Stahl schwarz","Feliz Lifestyle wandleuchte  Diese Lampe hat ein klassisches Design und passt perfekt zu verschiedenen klassischen und modernen Einrichtungsstilen. Das Design verleiht dem Raum ein schlichtes und elegantes Aussehen. Die Leuchte verfügt über einen Schwenkarm  der horizontal verstellt werden kann  so dass Sie das Licht lenken können. Sehr praktisch als Leselampe neben dem Bett oder einfach als schönes Licht im Raum.  Spezifikationen: Farbe: schwarz  gold Geschlecht: unisex Werkstoff: Stahl Abmessungen: 23 5 x 4 x 38 cm (HxBxT) Inklusive Lampe: nein Leistung: max. 60W Sockel: E27","Feliz Lifestyle","Home & Garden","home and garden","Wandleuchten, House,Garden",TRUE,,,,,,,"THNG-428642",,shopify,1,deny,manual,50.46,,TRUE,TRUE,8718548041547,https://images.foris.shop/producten/original/feliz_wandlamp_lasse_235_x_4_x_38_cm_staal_zwart_goud_428642_20200718091538.jpg,1,,FALSE,"wandleuchte Lasse 23 5 x 4 x 38 cm Stahl schwarz","Feliz Lifestyle wandleuchte  Diese Lampe hat ein klassisches Design und passt perfekt zu verschiedenen klassischen und modernen Einrichtungsstilen. Das Design verleiht dem Raum ein schlichtes und elegantes Aussehen. Die Leuchte verfügt über einen Schwenkarm  der horizontal verstellt werden kann  so dass Sie das Licht lenken können. Sehr praktisch als Leselampe neben dem Bett oder einfach als schönes Licht im Raum.  Spezifikationen: Farbe: schwarz  gold Geschlecht: unisex Werkstoff: Stahl Abmessungen: 23 5 x 4 x 38 cm (HxBxT) Inklusive Lampe: nein Leistung: max. 60W Sockel: E27","Innenbeleuchtung",,,,,,,FALSE,,,,,,,,,,,,active
"THNG-429763 AutoStyle Grit Guard für Eimer 23 mm schwarz","AutoStyle Grit Guard für Eimer 23 mm schwarz","AutoStyle Grit Guard für Wäscheeimer  Die Vermeidung von Verwirbelungen ist eine der größten Herausforderungen bei der Pflege Ihrer wertvollen Lackierung. Verwirbelungen werden durch Schmutz- und Staubteilchen verursacht  die beim Waschen über den Lack des Autos gerieben werden. Es Grit Guardhilft  dies zu verhindern. Es Grit Guardkann einfach auf den Boden Ihres Eimers gelegt werden. Jedes Mal  wenn Sie Ihren Waschhandschuh  Ihr Fensterleder oder Ihr Tuch für mehr Waschlauge durch den Eimer stecken  reiben Sie es auch gegen den Grit GuardEimer  um den Schmutz zu entfernen und Grit Guardsicherzustellen  dass der Schmutz auf dem Eimerboden bleibt  Spezifikationen: Farbe: schwarz Material: Kunststoff Durchmesser: 235 mm Geeignet für: 15-Liter-Wäscheeimer","AutoStyle","Home & Garden","home and garden","Eimer, House,Garden",TRUE,,,,,,,"THNG-429763",,shopify,7,deny,manual,19.12,,TRUE,TRUE,5021121672155,https://images.foris.shop/producten/original/autostyle_grit_guard_voor_wasemmer_23_mm_zwart_429763_1594124244.jpg,1,,FALSE,"Grit Guard für Eimer 23 mm schwarz","AutoStyle Grit Guard für Wäscheeimer  Die Vermeidung von Verwirbelungen ist eine der größten Herausforderungen bei der Pflege Ihrer wertvollen Lackierung. Verwirbelungen werden durch Schmutz- und Staubteilchen verursacht  die beim Waschen über den Lack des Autos gerieben werden. Es Grit Guardhilft  dies zu verhindern. Es Grit Guardkann einfach auf den Boden Ihres Eimers gelegt werden. Jedes Mal  wenn Sie Ihren Waschhandschuh  Ihr Fensterleder oder Ihr Tuch für mehr Waschlauge durch den Eimer stecken  reiben Sie es auch gegen den Grit GuardEimer  um den Schmutz zu entfernen und Grit Guardsicherzustellen  dass der Schmutz auf dem Eimerboden bleibt  Spezifikationen: Farbe: schwarz Material: Kunststoff Durchmesser: 235 mm Geeignet für: 15-Liter-Wäscheeimer","Reinigung",,,,,,,FALSE,,,,,,,,,,,,active
"THNG-434408 Dal Negro zigarrenetui-Satz Toscanello 3 Zigarren 5-teilig","Dal Negro zigarrenetui-Satz Toscanello 3 Zigarren 5-teilig","satz Zigarrenetuis Toscanello  Dieses Set enthält fünf luxuriöse Zigarrenetuis aus Siena-Leder in verschiedenen Farben  damit Sie Ihre Kleidung anpassen können. Der Koffer bietet Ihnen die Möglichkeit  drei Toscanello-Zigarren aufzubewahren. Auf diese Weise können Sie Ihre Zigarren stilvoll  aber auch praktisch mitnehmen.  Spezifikationen: Farbe: gelb  rot  braun  schwarz  dunkelblau Material: Leder Geschlecht: unisex Platz für 3 Zigarren  Inhalt 5 Zigarrenschäfte","Dal Negro","Home & Garden","home and garden","Feuerzeuge, House,Garden",TRUE,,,,,,,"THNG-434408",,shopify,1,deny,manual,84.96,,TRUE,TRUE,8001097032709,https://images.foris.shop/producten/original/dal_negro_sigarenkokersset_toscanello_3_sigaren_5-delig_434408_20200806130712.jpg,1,,FALSE,"zigarrenetui-Satz Toscanello 3 Zigarren 5-teilig","satz Zigarrenetuis Toscanello  Dieses Set enthält fünf luxuriöse Zigarrenetuis aus Siena-Leder in verschiedenen Farben  damit Sie Ihre Kleidung anpassen können. Der Koffer bietet Ihnen die Möglichkeit  drei Toscanello-Zigarren aufzubewahren. Auf diese Weise können Sie Ihre Zigarren stilvoll  aber auch praktisch mitnehmen.  Spezifikationen: Farbe: gelb  rot  braun  schwarz  dunkelblau Material: Leder Geschlecht: unisex Platz für 3 Zigarren  Inhalt 5 Zigarrenschäfte","Tischaccessoires",,,,,,,FALSE,,,,,,,,,,,,active
"THNG-437176 Pro Garden blumentopf 50 x 29/58 x 31 cm Stahl/Holz grau 2-teilig","Pro Garden blumentopf 50 x 29/58 x 31 cm Stahl/Holz grau 2-teilig","Progarden blumentopf  Einzigartige Blumentöpfe  die ein Holzstativ mit Stahltöpfen kombinieren. Zusammen bilden sie eine einzigartige Möglichkeit  Ihre Blumen und Pflanzen wirklich zum Leuchten zu bringen.  Spezifikationen: Material: Stahl  Holz Farbe: grau  natürlich Abmessungen großer Topf: 58 x 31 5 x 31 5 cm (LxBxH) Abmessungen kleiner Topf: 50 x 29 x 29 cm (LxBxH)","Pro Garden","Home & Garden","home and garden","Blumentöpfe und Pflanzgefäße, House,Garden",TRUE,,,,,,,"THNG-437176",,shopify,2,deny,manual,75.24,,TRUE,TRUE,8719987488375,https://images.foris.shop/producten/original/progarden_bloempot_50_x_29_58_x_31_cm_staal_hout_grijs_naturel_437176_1595342146.jpg,1,,FALSE,"blumentopf 50 x 29/58 x 31 cm Stahl/Holz grau 2-teilig","Progarden blumentopf  Einzigartige Blumentöpfe  die ein Holzstativ mit Stahltöpfen kombinieren. Zusammen bilden sie eine einzigartige Möglichkeit  Ihre Blumen und Pflanzen wirklich zum Leuchten zu bringen.  Spezifikationen: Material: Stahl  Holz Farbe: grau  natürlich Abmessungen großer Topf: 58 x 31 5 x 31 5 cm (LxBxH) Abmessungen kleiner Topf: 50 x 29 x 29 cm (LxBxH)","Garteneinrichtung",,,,,,,FALSE,,,,,,,,,,,,active
"THNG-437835 Gardena sprühschlauch 15 Meter PVC braun/grau 2-teilig","Gardena sprühschlauch 15 Meter PVC braun/grau 2-teilig","Sprühschlauch 15 Meter braun  Der GardenaSprinklerschlauch sorgt für eine optimale Feinbewässerung von Blumenbeeten  Rabatten und schmalen Bereichen. Das Set enthält alle notwendigen Anschlüsse für das GardenaSystem  so dass Sie nur noch alles an die Wasserversorgung anschließen müssen. Der grüne Sprinklerschlauch hat eine feste Länge von 15 Metern  kann aber durch Anschluss eines zusätzlichen Schlauches auf maximal 22 5 Meter verlängert werden. Der Schlauch kann auch gekürzt werden  indem der Schlauch auf die gewünschte Länge geschnitten und die Verbindungsstücke montiert werden  Spezifikationen: Farbe: braun  grau Geschlecht: unisex Werkstoff: PVC Länge: 15 Meter Maximale Sprühfläche: 15 m2 Produkt-Code 1999  Zum Inhalt: 1 Tropfschlauch 1 Verbinder-Set","Gardena","Home & Garden","home and garden","Gartenschlauchtrommeln, House,Garden",TRUE,,,,,,,"THNG-437835",,shopify,1,deny,manual,59.89,,TRUE,TRUE,4078500199902,https://images.foris.shop/producten/original/gardena_sproeislang_15_meter_pvc_bruin_grijs_2-delig_437835_1595426303.jpg,1,,FALSE,"sprühschlauch 15 Meter PVC braun/grau 2-teilig","Sprühschlauch 15 Meter braun  Der GardenaSprinklerschlauch sorgt für eine optimale Feinbewässerung von Blumenbeeten  Rabatten und schmalen Bereichen. Das Set enthält alle notwendigen Anschlüsse für das GardenaSystem  so dass Sie nur noch alles an die Wasserversorgung anschließen müssen. Der grüne Sprinklerschlauch hat eine feste Länge von 15 Metern  kann aber durch Anschluss eines zusätzlichen Schlauches auf maximal 22 5 Meter verlängert werden. Der Schlauch kann auch gekürzt werden  indem der Schlauch auf die gewünschte Länge geschnitten und die Verbindungsstücke montiert werden  Spezifikationen: Farbe: braun  grau Geschlecht: unisex Werkstoff: PVC Länge: 15 Meter Maximale Sprühfläche: 15 m2 Produkt-Code 1999  Zum Inhalt: 1 Tropfschlauch 1 Verbinder-Set","Gartenpflege",,,,,,,FALSE,,,,,,,,,,,,active
"THNG-437851 Gardena sektor-/Kreisscheibe Tango 25 4 cm PVC grau/orange","Gardena sektor-/Kreisscheibe Tango 25 4 cm PVC grau/orange","Gardena Tango-Sektor/Kreiswäscher  Der GardenaKomfortsektor- und Kreisregner Tango ist ein sehr leiser und einfach zu bedienender Kreisregner für kleine bis größere Flächen. Sie können alle Flächen von 9 m² bis maximal 310 m² bewässern. Der Regner hat einen Sprühbereich von 3 m bis maximal 20 m Durchmesser und eine Reichweite von 1 5 m bis 10 m. Der Komfortsektor- und Kreisregner Tango ist mit Präzisionsdüsen ausgestattet und kann jeden Sektor von 5° bis 360° präzise bewässern. Der Bereich und die Vorschubgeschwindigkeit können direkt an der Düse eingestellt werden. Der stabile Sockel gewährleistet auch  dass die Düse stabil ist und überall eingesetzt werden kann. Mit praktisch herausnehmbarem Schmutzfilter. Der Sektor- und Kreisregner kann leicht gereinigt werden. Kurz gesagt  der Regner für flexible Bewässerungsanwendungen.  Spezifikationen: Farbe: grau  orange Geschlecht: unisex Werkstoff: PVC Abmessungen: 25 4 x 23 6 x 11 cm (LxBxH) Gewicht: 400 Gramm Minimale Sprühfläche: 9 m2 Maximale Sprühfläche: 31 m2 Mindestdurchmesser: 3 Meter Maximaler Durchmesser: 20 Meter Bewässerungssektor: 5° - 360° Produkt-Code: 2065","Gardena","Home & Garden","home and garden","Gartenbrausen und Spritzdüsen, House,Garden",TRUE,,,,,,,"THNG-437851",,shopify,1,deny,manual,44.31,,TRUE,TRUE,4078500206501,https://images.foris.shop/producten/original/gardena_sector-_cirkelsproeier_tango_254_cm_pvc_grijs_oranje_437851_1595427272.jpg,1,,FALSE,"sektor-/Kreisscheibe Tango 25 4 cm PVC grau/orange","Gardena Tango-Sektor/Kreiswäscher  Der GardenaKomfortsektor- und Kreisregner Tango ist ein sehr leiser und einfach zu bedienender Kreisregner für kleine bis größere Flächen. Sie können alle Flächen von 9 m² bis maximal 310 m² bewässern. Der Regner hat einen Sprühbereich von 3 m bis maximal 20 m Durchmesser und eine Reichweite von 1 5 m bis 10 m. Der Komfortsektor- und Kreisregner Tango ist mit Präzisionsdüsen ausgestattet und kann jeden Sektor von 5° bis 360° präzise bewässern. Der Bereich und die Vorschubgeschwindigkeit können direkt an der Düse eingestellt werden. Der stabile Sockel gewährleistet auch  dass die Düse stabil ist und überall eingesetzt werden kann. Mit praktisch herausnehmbarem Schmutzfilter. Der Sektor- und Kreisregner kann leicht gereinigt werden. Kurz gesagt  der Regner für flexible Bewässerungsanwendungen.  Spezifikationen: Farbe: grau  orange Geschlecht: unisex Werkstoff: PVC Abmessungen: 25 4 x 23 6 x 11 cm (LxBxH) Gewicht: 400 Gramm Minimale Sprühfläche: 9 m2 Maximale Sprühfläche: 31 m2 Mindestdurchmesser: 3 Meter Maximaler Durchmesser: 20 Meter Bewässerungssektor: 5° - 360° Produkt-Code: 2065","Gartenpflege",,,,,,,FALSE,,,,,,,,,,,,active
